Loosemorehanby,Gallagher,EffectiveNumberOfParties,EffectiveNumberOfPCAVars,Governability,Round,ENI,Entropy,SpatialSum,
0.389,0.300189939871409,1.85185185185185,1.84038296525669,1,1,1,-0.388139521741323,1.10000009666338,
0.445,0.34456929636867,1.21951219512195,1.66304502865519,1,1,1,-0.388139521741323,1.10000009666338,
0.457,0.351792552507866,1.85185185185185,2.00674374872371,1,1,1,-0.388139521741323,1.10000009666338,
0.457,0.355717584608914,1.92307692307692,1.38955112160097,1,1,1,-0.388139521741323,1.10000009666338,
0.306,0.191945304709441,2.38095238095238,1.64090125293113,0.5,1,1,-0.388139521741323,1.10000009666338,
0.442,0.296895604548131,1.72413793103448,1.32567230151473,1,1,1,-0.388139521741323,1.10000009666338,
0.345,0.257544170968787,1.51515151515151,1.16807023304254,1,1,1,-0.388139521741323,1.10000009666338,
0.36,0.224410338442773,2.94117647058823,2.82049410060741,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.576,0.397776319053812,1.47058823529412,1.50222804875879,1,1,1,-0.388139521741323,1.10000009666338,
0.352,0.25588083163848,2.94117647058824,1.98149986682708,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.417,0.311131804867326,1.47058823529412,1.36140258528605,1,1,1,-0.388139521741323,1.10000009666338,
0.356,0.256725534374748,1.85185185185185,1.34804837270807,1,1,1,-0.388139521741323,1.10000009666338,
0.486,0.322504263537709,1.72413793103448,1.38524943496511,1,1,1,-0.388139521741323,1.10000009666338,
0.407,0.259514932133008,1.92307692307692,1.49576867841976,1,1,1,-0.388139521741323,1.10000009666338,
0.339,0.217742967739489,2.63157894736842,2.27148327143632,0.5,1,1,-0.388139521741323,1.10000009666338,
0.294,0.174728360605827,4.16666666666667,1.96278569779409,0.263888888888889,1,1,-0.388139521741323,1.10000009666338,
0.448,0.281122748990543,1.72413793103448,1.48963744502486,1,1,1,-0.388139521741323,1.10000009666338,
0.46,0.282306570947259,2.38095238095238,1.72258307445703,0.5,1,1,-0.388139521741323,1.10000009666338,
0.471,0.298703866730915,1.72413793103448,1.8548837979779,1,1,1,-0.388139521741323,1.10000009666338,
0.297,0.202009900747463,2.63157894736842,1.62623412734641,0.5,1,1,-0.388139521741323,1.10000009666338,
0.304,0.202044549542916,2.94117647058824,1.62112743434871,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.446,0.322513565606162,1.47058823529412,1.46346396957126,1,1,1,-0.388139521741323,1.10000009666338,
0.362,0.249250877631354,1.92307692307692,1.52668505374164,1,1,1,-0.388139521741323,1.10000009666338,
0.241,0.158319297623505,2.27272727272727,1.3956476150079,1,1,1,-0.388139521741323,1.10000009666338,
0.455,0.353519447838446,1.47058823529412,2.06836789534646,1,1,1,-0.388139521741323,1.10000009666338,
0.447,0.268333747411689,2.38095238095238,1.75512461087061,0.5,1,1,-0.388139521741323,1.10000009666338,
0.386,0.272123133893464,1.72413793103448,1.83229279937197,1,1,1,-0.388139521741323,1.10000009666338,
0.437,0.263992424133724,1.92307692307692,1.36174337526002,1,1,1,-0.388139521741323,1.10000009666338,
0.45,0.295656895742345,2.17391304347826,1.38859011734254,1,1,1,-0.388139521741323,1.10000009666338,
0.341,0.265073574692009,1.72413793103448,1.97773985028999,1,1,1,-0.388139521741323,1.10000009666338,
0.408,0.323112983335551,1.47058823529412,1.91484300260748,1,1,1,-0.388139521741323,1.10000009666338,
0.417,0.271178907734359,1.72413793103448,1.36780404904785,1,1,1,-0.388139521741323,1.10000009666338,
0.378,0.297099309995833,1.72413793103448,1.41744932060876,1,1,1,-0.388139521741323,1.10000009666338,
0.488,0.305399738048349,2,1.3670964331792,0.5,1,1,-0.388139521741323,1.10000009666338,
0.476,0.29841414175605,1.92307692307692,1.77636977898957,1,1,1,-0.388139521741323,1.10000009666338,
0.338,0.282451765793737,1.51515151515151,1.34717523193452,1,1,1,-0.388139521741323,1.10000009666338,
0.304,0.2006065801513,2.63157894736842,2.07068189578512,0.5,1,1,-0.388139521741323,1.10000009666338,
0.479,0.29629546064697,1.92307692307692,1.70803240752216,1,1,1,-0.388139521741323,1.10000009666338,
0.44,0.269683147415629,2.17391304347826,1.46720568698762,1,1,1,-0.388139521741323,1.10000009666338,
0.396,0.305522503262853,1.47058823529412,2.26706033040012,1,1,1,-0.388139521741323,1.10000009666338,
0.408,0.251023903244293,2.77777777777778,1.52372162997667,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.346,0.245725456556703,1.85185185185185,1.29972172498463,1,1,1,-0.388139521741323,1.10000009666338,
0.357,0.281488898537758,1.85185185185185,2.68685615042781,1,1,1,-0.388139521741323,1.10000009666338,
0.386,0.248511569147193,1.72413793103448,1.33850215775471,1,1,1,-0.388139521741323,1.10000009666338,
0.47,0.363262990132493,1.51515151515151,1.58816721040205,1,1,1,-0.388139521741323,1.10000009666338,
0.385,0.292812226520683,1.85185185185185,1.81527930136413,1,1,1,-0.388139521741323,1.10000009666338,
0.384,0.26145554115375,2.17391304347826,1.97692058478211,1,1,1,-0.388139521741323,1.10000009666338,
0.321,0.206542973736702,2.63157894736842,1.52067092628656,0.5,1,1,-0.388139521741323,1.10000009666338,
0.238,0.156515174983131,2,2.04924349547689,0.5,1,1,-0.388139521741323,1.10000009666338,
0.339,0.260787269627948,2.27272727272727,1.76750440543838,1,1,1,-0.388139521741323,1.10000009666338,
0.343,0.218661839377611,1.92307692307692,1.37884546515342,1,1,1,-0.388139521741323,1.10000009666338,
0.223,0.172374592095239,1.92307692307692,1.17767692914015,1,1,1,-0.388139521741323,1.10000009666338,
0.308,0.19994499243542,2.17391304347826,1.25439649202815,1,1,1,-0.388139521741323,1.10000009666338,
0.273,0.211499408982626,2.63157894736842,3.59977315074337,0.5,1,1,-0.388139521741323,1.10000009666338,
0.293,0.170364315512375,2.77777777777778,2.01779381980649,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.366,0.23881373494839,1.92307692307692,1.37941760214784,1,1,1,-0.388139521741323,1.10000009666338,
0.358,0.222638720801212,2.38095238095238,1.63187405803773,0.5,1,1,-0.388139521741323,1.10000009666338,
0.365,0.225814082820359,2.77777777777778,1.9279457271181,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.406,0.272426136778394,1.72413793103448,1.29520022257728,1,1,1,-0.388139521741323,1.10000009666338,
0.22,0.137815093513011,2.94117647058824,2.26071497866552,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.389,0.248372703814248,2.17391304347826,1.51776074061687,1,1,1,-0.388139521741323,1.10000009666338,
0.224,0.143457310723434,1.92307692307692,1.47721553460147,1,1,1,-0.388139521741323,1.10000009666338,
0.316,0.247115357677341,1.85185185185185,2.04020018398178,1,1,1,-0.388139521741323,1.10000009666338,
0.403,0.261057464938278,2.27272727272727,1.62239863692247,1,1,1,-0.388139521741323,1.10000009666338,
0.308,0.198030300711785,1.92307692307692,1.53761442555544,1,1,1,-0.388139521741323,1.10000009666338,
0.404,0.308282338125297,1.47058823529412,1.58978023573901,1,1,1,-0.388139521741323,1.10000009666338,
0.415,0.291276500940258,1.72413793103448,1.58515481520096,1,1,1,-0.388139521741323,1.10000009666338,
0.433,0.305027867579341,1.85185185185185,1.44112629668333,1,1,1,-0.388139521741323,1.10000009666338,
0.321,0.187056141305224,3.33333333333333,2.37480862310467,0.305555555555555,1,1,-0.388139521741323,1.10000009666338,
0.307,0.219282922271663,1.92307692307692,1.43892014698136,1,1,1,-0.388139521741323,1.10000009666338,
0.414,0.323788511222989,1.85185185185185,1.88539881681614,1,1,1,-0.388139521741323,1.10000009666338,
0.404,0.241058084286754,2,1.40734461416148,0.5,1,1,-0.388139521741323,1.10000009666338,
0.302,0.235724415366758,2.94117647058823,2.24128508765796,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.226,0.174968568605907,1.72413793103448,2.34193672907361,1,1,1,-0.388139521741323,1.10000009666338,
0.42,0.266679583020523,2.17391304347826,1.65367892249825,1,1,1,-0.388139521741323,1.10000009666338,
0.451,0.320624390837628,1.72413793103448,2.26447778048172,1,1,1,-0.388139521741323,1.10000009666338,
0.383,0.250812679105343,1.72413793103448,1.55798657282444,1,1,1,-0.388139521741323,1.10000009666338,
0.437,0.262448090105453,2,1.78488009379734,0.5,1,1,-0.388139521741323,1.10000009666338,
0.384,0.291958901217277,2.38095238095238,2.39835253443934,1,1,1,-0.388139521741323,1.10000009666338,
0.375,0.289198893497192,1.85185185185185,1.73044580305967,1,1,1,-0.388139521741323,1.10000009666338,
0.392,0.25609568524284,1.92307692307692,1.47350948274893,1,1,1,-0.388139521741323,1.10000009666338,
0.458,0.323194987584894,1.72413793103448,2.58738923119055,1,1,1,-0.388139521741323,1.10000009666338,
0.374,0.27576257904219,2.27272727272727,1.82117796579113,1,1,1,-0.388139521741323,1.10000009666338,
0.379,0.295245660425348,1.47058823529412,1.53337691348,1,1,1,-0.388139521741323,1.10000009666338,
0.49,0.373159483331189,1.51515151515151,2.22155598831218,1,1,1,-0.388139521741323,1.10000009666338,
0.552,0.420261823153139,1.21951219512195,1.3489948221474,1,1,1,-0.388139521741323,1.10000009666338,
0.24,0.189734024360419,1.72413793103448,1.30255480793182,1,1,1,-0.388139521741323,1.10000009666338,
0.494,0.383191857951079,1,1.60767908560754,1,1,1,-0.388139521741323,1.10000009666338,
0.312,0.20370321548763,2.63157894736842,1.38657704184457,0.5,1,1,-0.388139521741323,1.10000009666338,
0.236,0.161111762450791,4.16666666666667,1.76278659234071,0.33,1,1,-0.388139521741323,1.10000009666338,
0.204,0.121198184804889,3.84615384615385,2.44870976989837,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.306,0.194710040829948,1.92307692307692,2.54804949217226,1,1,1,-0.388139521741323,1.10000009666338,
0.331,0.260415053328336,1.47058823529412,1.31636007825791,1,1,1,-0.388139521741323,1.10000009666338,
0.417,0.235155267855092,2.94117647058824,1.66108329938888,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.413,0.31360644126038,1.47058823529412,1.31533983752094,1,1,1,-0.388139521741323,1.10000009666338,
0.292,0.229852126376938,1.47058823529412,2.10352387684987,1,1,1,-0.388139521741323,1.10000009666338,
0.408,0.248511569147193,2.38095238095238,2.28605512446022,0.5,1,1,-0.388139521741323,1.10000009666338,
0.235,0.168065463436127,1.72413793103448,1.4674296522568,1,1,1,-0.388139521741323,1.10000009666338,
0.437,0.321448285109751,1.21951219512195,1.34661032882113,1,1,1,-0.388139521741323,1.10000009666338,
0.279,0.158745078663875,3.57142857142857,2.69474230687628,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.236,0.175692913915161,2.94117647058824,1.95895968474084,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.591,0.36431030729311,1.92307692307692,1.55156050239947,1,1,1,-0.388139521741323,1.10000009666338,
0.351,0.215861066429312,2.94117647058823,1.70826343415407,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.303,0.173735431043872,3.57142857142857,2.09309444981171,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.33,0.255567994866337,1.51515151515151,1.68809620148432,1,1,1,-0.388139521741323,1.10000009666338,
0.386,0.271685479921176,1.92307692307692,1.41117248267653,1,1,1,-0.388139521741323,1.10000009666338,
0.385,0.254858784427769,1.92307692307692,1.98030101065385,1,1,1,-0.388139521741323,1.10000009666338,
0.501,0.358528938859892,1.47058823529412,1.41072779641095,1,1,1,-0.388139521741323,1.10000009666338,
0.473,0.300925239885258,2.17391304347826,1.66509761559766,1,1,1,-0.388139521741323,1.10000009666338,
0.201,0.134499070628759,4.54545454545455,2.35138252590238,0.233333333333333,1,1,-0.388139521741323,1.10000009666338,
0.414,0.317564166744298,1.21951219512195,1.47541486338684,1,1,1,-0.388139521741323,1.10000009666338,
0.342,0.214522726068825,2.77777777777778,1.51771598647838,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.394,0.307306036387182,1.21951219512195,1.51608160421164,1,1,1,-0.388139521741323,1.10000009666338,
0.41,0.248726757708132,2.77777777777778,1.65573469815914,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.357,0.227587345869668,1.92307692307692,1.53015578528694,1,1,1,-0.388139521741323,1.10000009666338,
0.318,0.201136769388394,2.94117647058824,1.63333517918954,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.349,0.253915340221894,2.17391304347826,2.65867789215534,1,1,1,-0.388139521741323,1.10000009666338,
0.341,0.222027025382047,1.92307692307692,1.77918144764863,1,1,1,-0.388139521741323,1.10000009666338,
0.414,0.31862360239003,1.21951219512195,1.90740375303667,1,1,1,-0.388139521741323,1.10000009666338,
0.32,0.207586126704074,2.63157894736842,1.99345882083471,0.5,1,1,-0.388139521741323,1.10000009666338,
0.326,0.20582030997936,1.92307692307692,2.27904946772393,1,1,1,-0.388139521741323,1.10000009666338,
0.396,0.300547833131433,1.85185185185185,1.86003266020339,1,1,1,-0.388139521741323,1.10000009666338,
0.234,0.186547581061776,1.72413793103448,1.59660364512195,1,1,1,-0.388139521741323,1.10000009666338,
0.452,0.298060396564186,1.72413793103448,1.85098913606835,1,1,1,-0.388139521741323,1.10000009666338,
0.32,0.223933025701883,1.72413793103448,1.18662773513258,1,1,1,-0.388139521741323,1.10000009666338,
0.426,0.331713732003968,1.85185185185185,1.90322349322103,1,1,1,-0.388139521741323,1.10000009666338,
0.401,0.268302068571974,2.17391304347826,2.52321405465327,1,1,1,-0.388139521741323,1.10000009666338,
0.399,0.289471933009057,2.17391304347826,3.10446241424157,1,1,1,-0.388139521741323,1.10000009666338,
0.558,0.427742913442175,1.21951219512195,2.39026779725672,1,1,1,-0.388139521741323,1.10000009666338,
0.5,0.39152905383892,1.51515151515151,2.15641340717896,1,1,1,-0.388139521741323,1.10000009666338,
0.283,0.184168401198468,2.77777777777778,2.13129831153176,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.389,0.244319462998755,1.92307692307692,1.43788782653485,1,1,1,-0.388139521741323,1.10000009666338,
0.46,0.35543494482113,1.51515151515151,1.76627198755566,1,1,1,-0.388139521741323,1.10000009666338,
0.402,0.227791571398066,2.94117647058824,1.61223878296742,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.119,0.0926120942425988,4.54545454545455,1.88988249691651,0.233333333333333,1,1,-0.388139521741323,1.10000009666338,
0.333,0.22480658353349,1.72413793103448,1.50298999055604,1,1,1,-0.388139521741323,1.10000009666338,
0.524,0.371001347706447,1.47058823529412,1.87240760650696,1,1,1,-0.388139521741323,1.10000009666338,
0.265,0.167038917621014,2.94117647058823,1.92928751544411,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.44,0.315185659572259,2.38095238095238,2.22441379751924,1,1,1,-0.388139521741323,1.10000009666338,
0.453,0.345624073235647,1.85185185185185,3.08997393416848,1,1,1,-0.388139521741323,1.10000009666338,
0.495,0.310610688805134,1.92307692307692,2.00681857244895,1,1,1,-0.388139521741323,1.10000009666338,
0.419,0.28543300439858,2.17391304347826,2.40084684793181,1,1,1,-0.388139521741323,1.10000009666338,
0.392,0.304064137970922,1.92307692307692,1.61196503730805,1,1,1,-0.388139521741323,1.10000009666338,
0.299,0.185528973478538,3.33333333333333,2.46005027660463,0.305555555555556,1,1,-0.388139521741323,1.10000009666338,
0.431,0.301966885601716,1.72413793103448,2.27080232697879,1,1,1,-0.388139521741323,1.10000009666338,
0.513,0.389837145485137,1.47058823529412,1.8663974813253,1,1,1,-0.388139521741323,1.10000009666338,
0.287,0.221891865556176,2.27272727272727,2.89301657332872,1,1,1,-0.388139521741323,1.10000009666338,
0.532,0.407160901855765,1.21951219512195,1.49872948410589,1,1,1,-0.388139521741323,1.10000009666338,
0.35,0.212285185540584,2.77777777777778,2.66198483593375,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.429,0.334118242542966,1,1.67364731362847,1,1,1,-0.388139521741323,1.10000009666338,
0.39,0.272499541284018,1.72413793103448,1.6314898033796,1,1,1,-0.388139521741323,1.10000009666338,
0.318,0.224247630979683,2.63157894736842,1.68388687485773,0.5,1,1,-0.388139521741323,1.10000009666338,
0.482,0.290131004892618,2.38095238095238,1.80353231055205,0.5,1,1,-0.388139521741323,1.10000009666338,
0.361,0.288100676847522,1.51515151515151,1.43998615296721,1,1,1,-0.388139521741323,1.10000009666338,
0.398,0.269263811159242,2,1.64075519452636,0.5,1,1,-0.388139521741323,1.10000009666338,
0.278,0.21696082595713,2.27272727272727,1.48412125078559,1,1,1,-0.388139521741323,1.10000009666338,
0.365,0.271252649756643,2.27272727272727,1.35175134117945,1,1,1,-0.388139521741323,1.10000009666338,
0.42,0.263711964082026,2,1.84866795228643,0.5,1,1,-0.388139521741323,1.10000009666338,
0.423,0.313808859020901,1.72413793103448,1.42149689576636,1,1,1,-0.388139521741323,1.10000009666338,
0.473,0.300873727666608,1.72413793103448,1.37784979375263,1,1,1,-0.388139521741323,1.10000009666338,
0.286,0.18914544668059,3.84615384615385,2.18974348129089,0.319444444444444,1,1,-0.388139521741323,1.10000009666338,
0.362,0.284798174151451,1.85185185185185,1.22466111808923,1,1,1,-0.388139521741323,1.10000009666338,
0.56,0.431909712787291,1,1.49369065533782,1,1,1,-0.388139521741323,1.10000009666338,
0.347,0.262990494124788,1.72413793103448,1.63005476361585,1,1,1,-0.388139521741323,1.10000009666338,
0.343,0.245120378589786,2.17391304347826,2.50630134642156,1,1,1,-0.388139521741323,1.10000009666338,
0.488,0.384270737891919,1.47058823529412,1.7394985174816,1,1,1,-0.388139521741323,1.10000009666338,
0.518,0.332863335319467,1.72413793103448,1.65668645609024,1,1,1,-0.388139521741323,1.10000009666338,
0.325,0.238128116777503,2.38095238095238,2.14421041373443,1,1,1,-0.388139521741323,1.10000009666338,
0.356,0.258091069198452,2.27272727272727,1.97607935703232,1,1,1,-0.388139521741323,1.10000009666338,
0.407,0.317132464437181,1.21951219512195,1.4421047803665,1,1,1,-0.388139521741323,1.10000009666338,
0.335,0.205404479016403,2.94117647058824,1.72109811722484,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.502,0.302874561493698,1.92307692307692,1.6583537114597,1,1,1,-0.388139521741323,1.10000009666338,
0.483,0.317562592255448,1.92307692307692,1.5639190837811,1,1,1,-0.388139521741323,1.10000009666338,
0.365,0.246860284371545,1.72413793103448,1.39314041473168,1,1,1,-0.388139521741323,1.10000009666338,
0.306,0.236173664916307,2.38095238095238,1.47242912578503,1,1,1,-0.388139521741323,1.10000009666338,
0.319,0.213667966714714,2.17391304347826,1.58751217531879,1,1,1,-0.388139521741323,1.10000009666338,
0.46,0.355738668125915,1.51515151515151,2.26189654558093,1,1,1,-0.388139521741323,1.10000009666338,
0.271,0.199399097289832,1.92307692307692,1.16289936062337,1,1,1,-0.388139521741323,1.10000009666338,
