Loosemorehanby,Gallagher,EffectiveNumberOfParties,EffectiveNumberOfPCAVars,Governability,Round,ENI,
0.271,0.183155671492859,4.16666666666667,3.17206440470279,0.33,8,5.77157400628977,
0.308,0.177924141138857,2.94117647058824,2.83363739863526,0.333333333333333,8,5.77157400628977,
0.394,0.316205629298404,1.85185185185185,3.91767286203705,1,8,5.77157400628977,
0.377,0.234196498692871,2.77777777777778,3.60252269788464,0.583333333333333,8,5.77157400628977,
0.297,0.226695831457043,2.94117647058824,2.92333113265948,0.583333333333333,8,5.77157400628977,
0.374,0.280360482236709,1.92307692307692,4.27434578334048,1,8,5.77157400628977,
0.291,0.174203903515392,3.33333333333333,4.43517819495643,0.305555555555556,8,5.77157400628977,
0.309,0.193494185959165,2.94117647058823,2.67376980748918,0.277777777777778,8,5.77157400628977,
0.323,0.217880701302341,2.94117647058824,3.34559938299634,0.583333333333333,8,5.77157400628977,
0.246,0.165299727767471,2.63157894736842,3.17781566832535,0.5,8,5.77157400628977,
0.161,0.108138799697426,5.55555555555555,4.60884554411509,0.204761904761905,8,5.77157400628977,
0.338,0.204355083127384,3.84615384615385,3.69216886147128,0.277777777777778,8,5.77157400628977,
0.266,0.182337598975088,3.125,2.62211297433566,0.65,8,5.77157400628977,
0.288,0.175336818723279,3.57142857142857,3.14268512207026,0.283333333333333,8,5.77157400628977,
0.229,0.150535710049144,4.16666666666667,4.0522241379962,0.263888888888889,8,5.77157400628977,
0.246,0.158861574963866,3.84615384615385,3.24819353753271,0.277777777777778,8,5.77157400628977,
0.306,0.206109194360659,3.57142857142857,2.92489038563825,0.283333333333333,8,5.77157400628977,
0.203,0.135510147221527,3.84615384615385,3.87461711958115,0.319444444444444,8,5.77157400628977,
0.227,0.146417212102949,4.16666666666667,2.94729823018621,0.263888888888889,8,5.77157400628977,
0.347,0.212560579600264,3.84615384615385,2.59774402841154,0.319444444444444,8,5.77157400628977,
0.244,0.192301846064982,3.33333333333333,3.58274145139369,0.7,8,5.77157400628977,
0.321,0.214462117867002,2.17391304347826,2.6202860562746,1,8,5.77157400628977,
0.344,0.269195096537808,2.5,3.61754480646664,1,8,5.77157400628977,
0.332,0.18241162243673,3.33333333333333,3.35641792499756,0.305555555555556,8,5.77157400628977,
0.375,0.25427150843144,2.38095238095238,3.13068653067399,1,8,5.77157400628977,
0.322,0.176031247226167,3.84615384615385,3.46196119790022,0.319444444444444,8,5.77157400628977,
0.334,0.21080322578177,3.57142857142857,3.06295927454013,0.283333333333333,8,5.77157400628977,
0.173,0.112645461515322,5.55555555555555,2.64437904313632,0.18,8,5.77157400628977,
0.244,0.147095207263867,3.84615384615385,2.56540732396337,0.319444444444444,8,5.77157400628977,
0.265,0.210539782464027,3.125,3.13498459728918,0.65,8,5.77157400628977,
0.337,0.237589982953827,2.94117647058824,3.23353768535834,0.583333333333333,8,5.77157400628977,
0.371,0.229146241514017,2.77777777777778,2.57676212907839,0.583333333333333,8,5.77157400628977,
0.294,0.226936114358204,2.94117647058824,3.8456290716275,0.583333333333333,8,5.77157400628977,
0.22,0.147692247596142,4.16666666666667,3.36133243183843,0.263888888888889,8,5.77157400628977,
0.309,0.180729079010545,3.84615384615385,2.48137120084233,0.277777777777778,8,5.77157400628977,
0.227,0.147336349893704,3.84615384615385,3.57676546425378,0.319444444444444,8,5.77157400628977,
0.376,0.214210177162524,3.33333333333333,3.15277310247109,0.305555555555555,8,5.77157400628977,
0.289,0.179326517838272,2.77777777777778,4.22223692138532,0.333333333333333,8,5.77157400628977,
0.454,0.277211110888435,1.92307692307692,3.08733862808637,1,8,5.77157400628977,
0.33,0.210753410411315,2.38095238095238,3.22501977593161,0.5,8,5.77157400628977,
0.348,0.229235686576065,2.17391304347826,1.65872639629072,1,8,5.77157400628977,
0.179,0.117872812811097,2.94117647058824,2.20102219285738,0.333333333333333,8,5.77157400628977,
0.229,0.147404206181506,3.33333333333333,4.21542338300523,0.305555555555555,8,5.77157400628977,
0.365,0.288835593374501,2.5,3.21597494172076,1,8,5.77157400628977,
0.25,0.169035499230191,3.84615384615385,3.10383824404307,0.319444444444444,8,5.77157400628977,
0.256,0.153169840373358,3.84615384615385,3.85259721324609,0.319444444444444,8,5.77157400628977,
0.272,0.204597165180752,3.125,3.66121724365876,0.65,8,5.77157400628977,
0.171,0.13111826722467,3.84615384615385,4.86984884189324,0.319444444444444,8,5.77157400628977,
0.299,0.22009770557641,2.17391304347826,3.36353616336016,1,8,5.77157400628977,
0.426,0.307358097339244,1.85185185185185,3.03533267963503,1,8,5.77157400628977,
0.205,0.114525106417763,2.77777777777778,2.73594491015099,0.333333333333333,8,5.77157400628977,
0.251,0.147739635846309,3.84615384615385,3.4536646939997,0.277777777777778,8,5.77157400628977,
0.286,0.219818106624545,2.38095238095238,3.01290214570447,1,8,5.77157400628977,
0.24,0.173141560579775,3.84615384615385,3.6944260621662,0.319444444444444,8,5.77157400628977,
0.207,0.125467127168833,3.57142857142857,3.22920248787773,0.333333333333333,8,5.77157400628977,
0.413,0.252610371916911,2.38095238095238,3.53225980147325,0.5,8,5.77157400628977,
0.273,0.160807338141019,3.84615384615385,3.89389674957302,0.319444444444444,8,5.77157400628977,
0.273,0.164210231106347,3.84615384615385,2.19081648554248,0.277777777777778,8,5.77157400628977,
0.351,0.191642897076829,3.57142857142857,3.53588251140771,0.333333333333333,8,5.77157400628977,
0.147,0.0932148056909416,5,4.23542378710732,0.223333333333333,8,5.77157400628977,
0.287,0.177955050504334,3.33333333333333,2.59513125844358,0.305555555555556,8,5.77157400628977,
0.293,0.235732899697942,2.38095238095238,2.52665014552562,1,8,5.77157400628977,
0.312,0.174160845197765,3.57142857142857,3.27444474340272,0.333333333333333,8,5.77157400628977,
0.259,0.150993377338213,4.16666666666667,3.69986637137559,0.263888888888889,8,5.77157400628977,
0.256,0.156009615088301,4.16666666666667,3.78704878447426,0.263888888888889,8,5.77157400628977,
0.305,0.211716791965116,2.94117647058824,2.86828480480707,0.583333333333333,8,5.77157400628977,
0.192,0.129135587658863,3.57142857142857,3.72419920564821,0.283333333333333,8,5.77157400628977,
0.486,0.374281979261626,1.51515151515151,3.66967323917318,1,8,5.77157400628977,
0.252,0.183801523388681,4.16666666666667,3.95681957416014,0.33,8,5.77157400628977,
0.447,0.305851271045258,1.72413793103448,2.68971691703781,1,8,5.77157400628977,
0.406,0.321554039004333,2.38095238095238,3.90553889860401,1,8,5.77157400628977,
0.214,0.129930750786717,4.16666666666667,4.03724452594234,0.263888888888889,8,5.77157400628977,
0.276,0.194350199382455,3.125,4.46727629080644,0.65,8,5.77157400628977,
0.371,0.227782791272739,2.63157894736842,4.46913830668399,0.5,8,5.77157400628977,
0.227,0.156108936323325,3.57142857142857,3.41957210707519,0.333333333333333,8,5.77157400628977,
0.342,0.199158228552074,3.33333333333333,3.37525384510107,0.305555555555555,8,5.77157400628977,
0.243,0.159699718221417,3.84615384615385,3.39073230520464,0.319444444444444,8,5.77157400628977,
0.233,0.181727818453862,3.125,4.0037356488213,0.65,8,5.77157400628977,
0.241,0.150721597656076,3.84615384615385,3.35188927444572,0.319444444444444,8,5.77157400628977,
0.256,0.166144515407521,4.54545454545455,3.3955088748011,0.233333333333333,8,5.77157400628977,
0.345,0.266822038070321,2.5,3.88383970848967,1,8,5.77157400628977,
0.369,0.224289990860047,2.94117647058823,3.1383730306758,0.277777777777778,8,5.77157400628977,
0.333,0.241648505064691,2.94117647058824,3.81236258258998,0.583333333333333,8,5.77157400628977,
0.215,0.128677892429119,4.54545454545455,3.23551237808628,0.233333333333333,8,5.77157400628977,
0.348,0.217152020483347,2.94117647058824,3.35940028521394,0.583333333333333,8,5.77157400628977,
0.372,0.239643485202498,2.77777777777778,2.11936983734334,0.583333333333333,8,5.77157400628977,
0.516,0.398346582764306,1.21951219512195,2.63182672794117,1,8,5.77157400628977,
0.157,0.0986813052203912,4.16666666666667,4.45952081400571,0.263888888888889,8,5.77157400628977,
0.283,0.185423838812597,3.125,4.09351981899997,0.65,8,5.77157400628977,
0.382,0.240089566620459,2,2.12985560833835,0.5,8,5.77157400628977,
0.254,0.159116309660575,3.84615384615385,4.30628339286881,0.277777777777778,8,5.77157400628977,
0.34,0.234,2.17391304347826,3.74421218975528,1,8,5.77157400628977,
0.231,0.145557548756497,3.33333333333333,2.16564133340372,0.305555555555556,8,5.77157400628977,
0.16,0.0951104620953973,4.54545454545455,4.21245233427567,0.22,8,5.77157400628977,
0.188,0.120024997396376,4.16666666666667,4.1934362571748,0.263888888888889,8,5.77157400628977,
0.156,0.0884251095560532,5.55555555555555,3.30633507095377,0.18,8,5.77157400628977,
0.246,0.162551530291166,3.84615384615385,4.22843139471596,0.319444444444444,8,5.77157400628977,
0.454,0.285213954777812,2.38095238095238,4.69436107188877,0.5,8,5.77157400628977,
0.379,0.276228166558011,2.38095238095238,2.76128124313324,1,8,5.77157400628977,
0.165,0.120291313069565,3.84615384615385,4.04120154631731,0.319444444444444,8,5.77157400628977,
0.284,0.185318644501842,3.57142857142857,3.62434167356657,0.283333333333333,8,5.77157400628977,
0.373,0.219349036925171,3.33333333333333,2.26651198422497,0.305555555555556,8,5.77157400628977,
0.363,0.239491127184286,3.125,2.9407948867644,0.65,8,5.77157400628977,
0.152,0.103706316104662,4.54545454545455,2.58702436983253,0.22,8,5.77157400628977,
0.224,0.141552110545905,3.33333333333333,3.3649015247677,0.305555555555556,8,5.77157400628977,
0.274,0.197858535322589,3.125,3.88559483580688,0.65,8,5.77157400628977,
0.184,0.123044707322176,3.57142857142857,2.72909214019245,0.283333333333333,8,5.77157400628977,
0.208,0.148020268882339,3.57142857142857,4.76125436016196,0.333333333333333,8,5.77157400628977,
0.436,0.271775642764395,2.38095238095238,3.39301327966776,0.5,8,5.77157400628977,
0.291,0.169263108798108,3.57142857142857,3.43031456101723,0.333333333333333,8,5.77157400628977,
0.239,0.160430670384437,5,3.35040462102706,0.223333333333333,8,5.77157400628977,
0.314,0.213971960779912,3.125,4.68083552494232,0.65,8,5.77157400628977,
0.245,0.148091188124074,4.54545454545455,3.59857772205341,0.233333333333333,8,5.77157400628977,
0.211,0.141837935687178,2.94117647058823,3.11924936241494,0.583333333333333,8,5.77157400628977,
0.213,0.126850305478544,3.33333333333333,3.54218345326936,0.305555555555556,8,5.77157400628977,
0.189,0.120540449642433,3.33333333333333,2.22543647606724,0.305555555555556,8,5.77157400628977,
0.277,0.169026625121606,4.16666666666667,3.40505673741485,0.263888888888889,8,5.77157400628977,
0.338,0.212254564144096,2.94117647058823,3.760440106721,0.277777777777778,8,5.77157400628977,
0.201,0.147983107144025,2.63157894736842,2.72095825321686,0.5,8,5.77157400628977,
0.234,0.142516665692122,3.33333333333333,2.71869135552096,0.305555555555556,8,5.77157400628977,
0.258,0.197337274735413,2.94117647058824,2.95868738679623,0.583333333333333,8,5.77157400628977,
0.237,0.16139082997494,4.16666666666667,3.60109670593389,0.33,8,5.77157400628977,
0.184,0.119054609318581,3.57142857142857,3.78478777263687,0.283333333333333,8,5.77157400628977,
0.392,0.304852423313314,1.92307692307692,4.02270113895645,1,8,5.77157400628977,
0.283,0.203241235973412,3.125,4.04401048211977,0.65,8,5.77157400628977,
0.293,0.179927763282935,3.33333333333333,3.8413021544995,0.305555555555555,8,5.77157400628977,
0.44,0.312485199649519,2.17391304347826,3.45367132119539,1,8,5.77157400628977,
0.162,0.11894116192471,5,2.98537024434187,0.223333333333333,8,5.77157400628977,
0.353,0.221189963605947,2.77777777777778,3.15855457246664,0.583333333333333,8,5.77157400628977,
0.238,0.182696469588222,4.16666666666667,3.53141070155444,0.33,8,5.77157400628977,
0.269,0.177333020049849,3.84615384615385,3.78824883681555,0.319444444444444,8,5.77157400628977,
0.419,0.269972220793177,2.38095238095238,3.11315783133664,0.5,8,5.77157400628977,
0.319,0.187493999903997,2.94117647058823,3.69449369410723,0.277777777777778,8,5.77157400628977,
0.3,0.167005987916601,2.94117647058824,3.61947550461796,0.333333333333333,8,5.77157400628977,
0.413,0.248993975830742,2.38095238095238,3.91884151980742,0.5,8,5.77157400628977,
0.386,0.259694050759735,2.94117647058823,3.82659426285173,0.583333333333333,8,5.77157400628977,
0.312,0.176935016319552,3.33333333333333,3.08999880746311,0.305555555555555,8,5.77157400628977,
0.306,0.222213860953812,2.38095238095238,2.46226767183954,1,8,5.77157400628977,
0.225,0.126814825631706,4.54545454545455,3.19463035556982,0.233333333333333,8,5.77157400628977,
0.158,0.102946588093049,5,4.34899534021085,0.223333333333333,8,5.77157400628977,
0.212,0.14457869829266,3.84615384615385,3.04998954756872,0.319444444444444,8,5.77157400628977,
0.196,0.112782977438973,4.16666666666667,3.91307279098154,0.263888888888889,8,5.77157400628977,
0.223,0.14366976021418,5,3.43810361345523,0.223333333333333,8,5.77157400628977,
0.305,0.238423992081334,2.38095238095238,3.91624754001049,1,8,5.77157400628977,
0.219,0.140748001762014,4.54545454545455,4.40585585357287,0.233333333333333,8,5.77157400628977,
0.309,0.19745885647395,3.33333333333333,4.17553257800779,0.305555555555556,8,5.77157400628977,
0.221,0.14053113534018,4.54545454545455,3.78072450871257,0.233333333333333,8,5.77157400628977,
0.246,0.152702324802211,2.63157894736842,2.22868224334291,0.5,8,5.77157400628977,
0.217,0.152879037150291,4.16666666666667,4.59118334720053,0.33,8,5.77157400628977,
0.307,0.220351991141446,3.125,3.17535047642075,0.65,8,5.77157400628977,
0.334,0.194002577302468,3.57142857142857,2.64649404992459,0.333333333333333,8,5.77157400628977,
0.222,0.136330480817754,4.16666666666667,3.46064674973077,0.263888888888889,8,5.77157400628977,
0.282,0.173706649268242,3.33333333333333,4.12489502439175,0.305555555555555,8,5.77157400628977,
0.225,0.160717142831746,4.54545454545455,3.52944633860243,0.233333333333333,8,5.77157400628977,
0.27,0.211099502604814,3.125,3.18904975548787,0.65,8,5.77157400628977,
0.197,0.112298708808249,4.16666666666667,3.91025654542003,0.263888888888889,8,5.77157400628977,
0.318,0.194478790617383,2.94117647058823,3.95231655403476,0.277777777777778,8,5.77157400628977,
0.144,0.0970412283516651,3.84615384615385,3.39091733016398,0.319444444444444,8,5.77157400628977,
0.258,0.175071414000116,3.33333333333333,4.4223668745567,0.305555555555556,8,5.77157400628977,
0.203,0.158798614603529,4.16666666666667,3.35403859940307,0.33,8,5.77157400628977,
0.303,0.191541118301006,2.94117647058823,3.87152188725316,0.277777777777778,8,5.77157400628977,
0.288,0.221067862883776,2.94117647058823,3.33829501884193,0.583333333333333,8,5.77157400628977,
0.376,0.263389445498486,2.17391304347826,3.8012777313975,1,8,5.77157400628977,
0.212,0.154638287626318,3.125,3.99990662480945,0.65,8,5.77157400628977,
0.245,0.151317546900549,4.16666666666667,4.78983970480919,0.263888888888889,8,5.77157400628977,
0.197,0.136652844829517,3.57142857142857,3.24085439260952,0.333333333333333,8,5.77157400628977,
0.323,0.23645295515176,1.85185185185185,3.50086136857224,1,8,5.77157400628977,
0.218,0.160461833468274,4.16666666666667,2.64213014824156,0.263888888888889,8,5.77157400628977,
0.248,0.168745370306862,3.57142857142857,4.01545118138663,0.333333333333333,8,5.77157400628977,
0.375,0.237770898135159,1.92307692307692,3.51870601058237,1,8,5.77157400628977,
0.433,0.307504471512204,2.38095238095238,4.38071744471169,1,8,5.77157400628977,
0.33,0.219708898317751,2.94117647058823,2.95407823783728,0.583333333333333,8,5.77157400628977,
0.277,0.212400564971,2.94117647058824,1.9103050279535,0.583333333333333,8,5.77157400628977,
0.215,0.170716138662986,4.16666666666667,3.92525445950863,0.33,8,5.77157400628977,
0.388,0.235997881346422,2.77777777777778,2.97277620589067,0.583333333333333,8,5.77157400628977,
0.308,0.238197397131035,2.38095238095238,3.60836330551209,1,8,5.77157400628977,
0.128,0.0936055553906925,3.84615384615385,4.4833212679384,0.319444444444444,8,5.77157400628977,
0.282,0.169345800066019,3.84615384615385,3.79251813543871,0.277777777777778,8,5.77157400628977,
0.288,0.199005025062183,3.57142857142857,4.53808356974714,0.333333333333333,8,5.77157400628977,
0.315,0.219822655793255,2.77777777777778,3.48689137211304,0.583333333333333,8,5.77157400628977,
0.277,0.181022098098547,3.57142857142857,4.07218047225076,0.283333333333333,8,5.77157400628977,
0.285,0.200793426187214,3.84615384615385,4.02975318242015,0.319444444444444,8,5.77157400628977,
0.325,0.203332240434221,3.33333333333333,3.89885268071413,0.305555555555556,8,5.77157400628977,
0.255,0.146208754867826,3.57142857142857,2.93155009734377,0.333333333333333,8,5.77157400628977,
0.271,0.173815994661021,2.38095238095238,3.65880536579125,0.5,8,5.77157400628977,
0.244,0.154476535434997,4.54545454545455,3.47770970056373,0.233333333333333,8,5.77157400628977,
0.185,0.122845431335479,4.54545454545455,3.36473459768962,0.233333333333333,8,5.77157400628977,
0.289,0.185895131727541,2.77777777777778,3.00530440316998,0.583333333333333,8,5.77157400628977,
0.158,0.108554133960895,5,4.16920297379595,0.223333333333333,8,5.77157400628977,
0.221,0.138708327075198,3.84615384615385,3.54409644059292,0.319444444444444,8,5.77157400628977,
0.247,0.163896308683265,4.16666666666667,3.40608352388275,0.263888888888889,8,5.77157400628977,
0.41,0.290210268598477,2.27272727272727,2.59998403725162,1,8,5.77157400628977,
0.322,0.193613016091378,2.94117647058823,2.19152492893357,0.277777777777778,8,5.77157400628977,
0.121,0.0732325064435186,5,3.69675315754294,0.223333333333333,8,5.77157400628977,
0.188,0.119264412127005,4.16666666666667,3.1479243464726,0.263888888888889,8,5.77157400628977,
0.13,0.0846226919921601,4.54545454545455,3.92533477363116,0.233333333333333,8,5.77157400628977,
0.387,0.241151404723257,2.38095238095238,3.81468444949051,0.5,8,5.77157400628977,
0.337,0.236154610372103,2.17391304347826,2.84389301484294,1,8,5.77157400628977,
0.158,0.105603030259553,5,4.21763151177427,0.223333333333333,8,5.77157400628977,
0.212,0.131358288661203,5,3.69676818885455,0.223333333333333,8,5.77157400628977,
0.425,0.259873045928199,2.38095238095238,3.31102422939294,0.5,8,5.77157400628977,
0.248,0.151026487743045,4.16666666666667,3.40472318085481,0.263888888888889,8,5.77157400628977,
0.247,0.154932243254915,3.57142857142857,3.38224556306687,0.283333333333333,8,5.77157400628977,
0.409,0.256310358745018,2.77777777777778,2.97971716967757,0.583333333333333,8,5.77157400628977,
0.257,0.200559218187547,3.125,3.4423875114318,0.65,8,5.77157400628977,
0.254,0.143840189098875,5,3.38501498689662,0.223333333333333,8,5.77157400628977,
0.188,0.131384930642749,3.33333333333333,3.31186401400073,0.305555555555555,8,5.77157400628977,
0.225,0.176516288200268,2.94117647058823,2.7554018111978,0.583333333333333,8,5.77157400628977,
0.212,0.135140667454323,4.54545454545455,3.46667814721366,0.233333333333333,8,5.77157400628977,
0.153,0.101064335944981,6.25,3.46420063749012,0.166190476190476,8,5.77157400628977,
0.234,0.153857076535335,3.57142857142857,3.44710976754952,0.333333333333333,8,5.77157400628977,
0.177,0.121991803003317,4.16666666666667,4.59476856223738,0.263888888888889,8,5.77157400628977,
0.287,0.181969777710476,4.16666666666667,3.98405486454591,0.263888888888889,8,5.77157400628977,
0.243,0.171912768577555,3.84615384615385,3.26575374120813,0.319444444444444,8,5.77157400628977,
0.172,0.120639960212195,4.54545454545455,3.43830339686706,0.233333333333333,8,5.77157400628977,
0.294,0.18808508712814,3.57142857142857,3.29897657573217,0.283333333333333,8,5.77157400628977,
0.264,0.173579952759528,3.33333333333333,2.83795787945815,0.305555555555555,8,5.77157400628977,
0.199,0.122458156118733,5,3.82039428224244,0.223333333333333,8,5.77157400628977,
0.476,0.336279645533297,1.85185185185185,3.43745027360676,1,8,5.77157400628977,
0.435,0.339576206469181,1.92307692307692,3.64280824905385,1,8,5.77157400628977,
0.195,0.148791800849375,3.84615384615385,4.31558647814857,0.319444444444444,8,5.77157400628977,
0.253,0.168389429596991,3.33333333333333,3.14089174670225,0.305555555555556,8,5.77157400628977,
0.148,0.0844393273303382,4.54545454545455,3.20035911445815,0.233333333333333,8,5.77157400628977,
0.178,0.124691619606131,4.54545454545455,4.39959960451775,0.233333333333333,8,5.77157400628977,
0.215,0.138047093413806,3.84615384615385,4.65964032030655,0.319444444444444,8,5.77157400628977,
0.3,0.213079797259149,3.125,3.65413013926196,0.65,8,5.77157400628977,
0.434,0.339340536924194,1.21951219512195,3.48718288652722,1,8,5.77157400628977,
0.298,0.202908846529667,3.57142857142857,3.04589670218779,0.333333333333333,8,5.77157400628977,
0.344,0.222065305709829,2.77777777777778,2.89759783291721,0.583333333333333,8,5.77157400628977,
0.192,0.128778880256042,4.54545454545455,3.63858616032445,0.22,8,5.77157400628977,
0.349,0.203582906944566,2.94117647058824,3.3703369744716,0.333333333333333,8,5.77157400628977,
0.161,0.107925900505856,5.55555555555555,4.36570147523709,0.204761904761905,8,5.77157400628977,
0.322,0.201454709550311,2.94117647058823,2.55658145382374,0.277777777777778,8,5.77157400628977,
0.186,0.112858318257894,4.16666666666667,3.03807847827339,0.263888888888889,8,5.77157400628977,
0.364,0.223903997284551,2.38095238095238,3.45396601934893,0.5,8,5.77157400628977,
0.157,0.111834699445208,3.57142857142857,4.44494074067077,0.283333333333333,8,5.77157400628977,
0.163,0.11589219128138,5.55555555555555,4.27681558421719,0.18,8,5.77157400628977,
0.282,0.164499240119825,3.84615384615385,2.88077467963472,0.277777777777778,8,5.77157400628977,
0.343,0.225388553391693,2.94117647058823,3.44913525678835,0.583333333333333,8,5.77157400628977,
0.157,0.0994836670011716,4.54545454545455,3.69518459082677,0.233333333333333,8,5.77157400628977,
0.217,0.140331749793124,4.16666666666667,3.26250474810808,0.263888888888889,8,5.77157400628977,
0.328,0.239152670902919,3.125,4.15180343287295,0.649999999999999,8,5.77157400628977,
0.311,0.244524027449247,2.38095238095238,3.58924585603098,1,8,5.77157400628977,
0.378,0.224254319913798,2.77777777777778,2.89223709368268,0.333333333333333,8,5.77157400628977,
0.186,0.120149906367005,5.55555555555555,4.7391839880934,0.18,8,5.77157400628977,
0.378,0.230023911800491,2.38095238095238,3.89832945270049,0.5,8,5.77157400628977,
0.291,0.185800968781113,3.33333333333333,4.20047283828648,0.305555555555555,8,5.77157400628977,
0.333,0.203928909181607,2.94117647058823,3.37857014687421,0.277777777777778,8,5.77157400628977,
0.299,0.200032497359804,4.54545454545455,3.51023869590183,0.233333333333333,8,5.77157400628977,
0.461,0.291401784483211,2.38095238095238,3.35403239324786,0.5,8,5.77157400628977,
0.306,0.176850219112106,3.57142857142857,3.3400730725387,0.333333333333333,8,5.77157400628977,
0.307,0.235168025037419,2.27272727272727,4.21397265111482,1,8,5.77157400628977,
0.334,0.215199907063177,3.57142857142857,3.38035411996496,0.283333333333333,8,5.77157400628977,
0.316,0.206644622480238,2.94117647058823,4.18964883101542,0.277777777777778,8,5.77157400628977,
0.349,0.200084981945172,3.33333333333333,3.32544993439128,0.305555555555556,8,5.77157400628977,
0.32,0.24862421442812,2.17391304347826,4.16527396090689,1,8,5.77157400628977,
0.304,0.197873697089836,3.33333333333333,3.81636519776478,0.305555555555556,8,5.77157400628977,
0.214,0.130453056690903,2.38095238095238,2.76131999078312,0.5,8,5.77157400628977,
0.134,0.082522724143111,6.25,4.62444877785596,0.166190476190476,8,5.77157400628977,
0.487,0.377862408820989,1.51515151515151,2.33262557993961,1,8,5.77157400628977,
0.24,0.166318970655785,4.54545454545455,4.26816055826242,0.22,8,5.77157400628977,
0.372,0.239557926189053,2.77777777777778,2.88733909273613,0.583333333333333,8,5.77157400628977,
0.363,0.287817650605379,1.85185185185185,2.84813270685884,1,8,5.77157400628977,
0.311,0.213808325375791,2.17391304347826,2.71930344660277,1,8,5.77157400628977,
0.261,0.18195054273071,3.84615384615385,3.18259711036856,0.319444444444444,8,5.77157400628977,
0.203,0.159367499823521,4.16666666666667,3.38329692086431,0.263888888888889,8,5.77157400628977,
0.254,0.170149933881856,3.57142857142857,4.08906856137263,0.283333333333333,8,5.77157400628977,
0.297,0.236450840556764,2.5,2.66296019542662,1,8,5.77157400628977,
0.389,0.285243755409299,2.94117647058824,4.59528550633144,0.583333333333333,8,5.77157400628977,
0.27,0.156022434284304,4.16666666666667,3.73147023912152,0.263888888888889,8,5.77157400628977,
0.151,0.108406641862941,4.54545454545455,4.18620205730579,0.233333333333333,8,5.77157400628977,
0.195,0.131034346642398,3.84615384615385,3.5760305803541,0.319444444444444,8,5.77157400628977,
0.158,0.110864782505537,4.16666666666667,2.6838327910033,0.263888888888889,8,5.77157400628977,
0.19,0.114616752702212,4.54545454545455,4.39325544891678,0.22,8,5.77157400628977,
0.251,0.199719803725119,2.38095238095238,2.80909126132437,1,8,5.77157400628977,
0.29,0.174367428151017,4.16666666666667,3.20803744628341,0.263888888888889,8,5.77157400628977,
0.276,0.205382569854406,2.94117647058824,3.99375352097013,0.583333333333333,8,5.77157400628977,
0.282,0.185566699598824,3.33333333333333,3.15047319489368,0.305555555555555,8,5.77157400628977,
0.271,0.163327891065794,4.54545454545455,4.05040981128628,0.22,8,5.77157400628977,
0.29,0.193458005779032,3.33333333333333,3.45035781553459,0.305555555555556,8,5.77157400628977,
0.468,0.333880218042339,1.47058823529412,2.19852276536696,1,8,5.77157400628977,
0.38,0.265975562787261,2.17391304347826,3.87166347198785,1,8,5.77157400628977,
0.237,0.142597335178467,4.16666666666667,3.80777266371876,0.263888888888889,8,5.77157400628977,
0.176,0.109022933367251,4.16666666666667,4.21931170073507,0.263888888888889,8,5.77157400628977,
0.293,0.181179469035539,2.94117647058823,3.36903383368082,0.277777777777778,8,5.77157400628977,
0.226,0.154890283749498,3.57142857142857,2.96369695120132,0.283333333333333,8,5.77157400628977,
0.223,0.151469468870793,4.16666666666667,4.68574396059403,0.263888888888889,8,5.77157400628977,
0.194,0.141414284992712,3.57142857142857,2.54044698806864,0.283333333333333,8,5.77157400628977,
0.24,0.159040875249101,3.57142857142857,3.38541322047363,0.283333333333333,8,5.77157400628977,
0.289,0.1852160900138,4.16666666666667,4.26184888008113,0.263888888888889,8,5.77157400628977,
0.172,0.108434311912789,5,3.95781108907792,0.223333333333333,8,5.77157400628977,
0.409,0.300216588482382,1.72413793103448,2.4873415315797,1,8,5.77157400628977,
0.207,0.131935590346199,4.54545454545455,3.80082208986621,0.22,8,5.77157400628977,
0.469,0.356280788143285,1.85185185185185,1.93605398475488,1,8,5.77157400628977,
0.103,0.0764656785754236,5.55555555555555,3.10968621650133,0.204761904761905,8,5.77157400628977,
0.202,0.132272446110292,3.57142857142857,2.2398446288337,0.333333333333333,8,5.77157400628977,
0.38,0.235106358910175,2.77777777777778,3.64527894300221,0.333333333333333,8,5.77157400628977,
0.26,0.163795604336624,2.94117647058823,3.95622684368666,0.277777777777778,8,5.77157400628977,
0.336,0.203125576922258,3.84615384615385,2.78643881292109,0.277777777777778,8,5.77157400628977,
0.213,0.160909912684085,3.125,3.62809716136114,0.65,8,5.77157400628977,
0.194,0.114573120757008,4.16666666666667,3.65933465880476,0.263888888888889,8,5.77157400628977,
0.288,0.176966098448262,3.57142857142857,3.67088291027253,0.333333333333333,8,5.77157400628977,
0.213,0.133798355744755,2.38095238095238,3.13792941789263,0.5,8,5.77157400628977,
0.2,0.122547949799252,4.54545454545455,3.52007356861723,0.233333333333333,8,5.77157400628977,
0.308,0.179560574737329,2.63157894736842,4.34405477431372,0.5,8,5.77157400628977,
0.351,0.2225174150488,3.57142857142857,3.18087673647963,0.283333333333333,8,5.77157400628977,
0.301,0.176300879181018,3.57142857142857,3.43215801986412,0.283333333333333,8,5.77157400628977,
0.239,0.157711762402175,4.16666666666667,4.20998821790846,0.263888888888889,8,5.77157400628977,
0.219,0.148680866287495,5,3.51292710473285,0.223333333333333,8,5.77157400628977,
0.284,0.183207532596234,3.57142857142857,2.83031880473276,0.283333333333333,8,5.77157400628977,
