wpe,lijphart,loosemorehanby,raes,gallagher,enp,governability,entropy,alpha
2,0.034618667,0.075120667,0.018780167,0.044847427,7.750269107,0.136836735,-2.030738472,80
3,0.0272945,0.066608667,0.016652167,0.039196734,7.809110629,0.136836735,-2.028428061,80
3,0.062500167,0.1153235,0.028830875,0.071113052,7.302231237,0.13755102,-2.024269948,80
3,0.030656833,0.060632667,0.015158167,0.035515575,7.817589577,0.137040816,-2.032075652,80
3,0.049225,0.0920925,0.023023125,0.054057544,7.594936709,0.136734694,-2.032675937,80
3,0.0465845,0.093072,0.023268,0.054712918,7.570977918,0.13755102,-2.031020474,80
3,0.046326,0.053773333,0.013443333,0.039133795,7.766990291,0.14122449,-2.026054252,80
3,0.037351667,0.075141333,0.018785333,0.0459389,7.675906183,0.13755102,-2.018189745,80
3,0.051462,0.068543167,0.017135792,0.045646746,7.741935484,0.139081633,-2.03007033,80
3,0.024561,0.052734333,0.013183583,0.030933148,7.860262009,0.136326531,-2.031873877,80
3,0.051560833,0.059665167,0.014916292,0.047442404,7.643312102,0.138673469,-2.027696962,80
3,0.040560667,0.111401667,0.027850417,0.063206852,7.476635514,0.13744898,-2.024567075,80
3,0.038789167,0.088160167,0.022040042,0.049601044,7.667731629,0.136836735,-2.030294774,80
3,0.054943833,0.102111833,0.025527958,0.057265423,7.555089192,0.13877551,-2.029756767,80
3,0.038735667,0.064163667,0.016040917,0.04200354,7.75862069,0.137142857,-2.029762297,80
3,0.031249333,0.062802167,0.015700542,0.037787045,7.792207792,0.137142857,-2.02911329,80
3,0.015285667,0.036921833,0.009230458,0.021090871,7.947019868,0.136530612,-2.031565091,80
3,0.039268167,0.102959833,0.025739958,0.053874173,7.602956705,0.136632653,-2.031156706,80
3,0.0244445,0.085136667,0.021284167,0.047342312,7.675906183,0.13755102,-2.024754938,80
3,0.026871,0.0979505,0.024487625,0.058129697,7.555089192,0.13755102,-2.019528606,80
3,0.029933333,0.054695833,0.013673958,0.033563886,7.834602829,0.136632653,-2.034418134,80
3,0.050332,0.088733167,0.022183292,0.053245621,7.635206787,0.137142857,-2.032814258,80
3,0.0497675,0.105540833,0.026385208,0.059985912,7.531380753,0.137142857,-2.031484375,80
3,0.047461,0.104255333,0.026063833,0.057546316,7.570977918,0.137959184,-2.029247699,80
3,0.045969,0.113915,0.02847875,0.060916976,7.461139896,0.137142857,-2.031768714,80
3,0.016252667,0.047235,0.01180875,0.026660439,7.903402854,0.13755102,-2.019916596,80
3,0.040799667,0.083878167,0.020969542,0.056725187,7.547169811,0.138979592,-2.001639751,80
3,0.033547833,0.0956225,0.023905625,0.052491523,7.643312102,0.13877551,-2.019555118,80
3,0.021677,0.063657167,0.015914292,0.042473722,7.750269107,0.139897959,-1.989828915,80
3,0.039667167,0.076950333,0.019237583,0.044186331,7.725321888,0.13755102,-2.030967895,80
3,0.037075167,0.101267333,0.025316833,0.057765863,7.539267016,0.136938776,-2.031707421,80
4,0.044559333,0.082840667,0.020710167,0.049723375,7.627118644,0.136938776,-2.032431439,80
4,0.020168,0.056108667,0.014027167,0.029919776,7.877461707,0.136632653,-2.034418134,80
4,0.023622,0.065732667,0.016433167,0.038753737,7.783783784,0.136734694,-2.029117703,80
4,0.029524667,0.060712667,0.015178167,0.036945969,7.77537797,0.13755102,-2.020152054,80
4,0.024933333,0.056048667,0.014012167,0.03305485,7.851690294,0.137653061,-2.017711008,80
4,0.032536667,0.073058,0.0182645,0.046198837,7.717041801,0.137142857,-2.029179995,80
4,0.029906,0.080611333,0.020152833,0.046932355,7.708779443,0.137040816,-2.026597737,80
4,0.027687333,0.066795333,0.016698833,0.041149131,7.733619764,0.137142857,-2.024777281,80
4,0.031483333,0.065946667,0.016486667,0.039705534,7.792207792,0.137040816,-2.030753805,80
4,0.045668667,0.074868,0.018717,0.045334262,7.684098186,0.13755102,-2.032675079,80
4,0.013463333,0.034864667,0.008716167,0.025450205,7.903402854,0.141938776,-1.962343242,80
4,0.065276667,0.104335333,0.026083833,0.063392553,7.476635514,0.137959184,-2.031916422,80
4,0.016806667,0.070263333,0.017565833,0.039820744,7.77537797,0.136938776,-2.025455774,80
4,0.05106,0.131596,0.032899,0.07488753,7.250755287,0.143367347,-2.006939903,80
4,0.025008,0.060962667,0.015240667,0.04902355,7.619047619,0.141938776,-1.962343242,80
4,0.040174667,0.086539333,0.021634833,0.051185338,7.635206787,0.137142857,-2.026783404,80
4,0.023581333,0.06277,0.0156925,0.035493745,7.809110629,0.136632653,-2.030822084,80
4,0.045213333,0.075915333,0.018978833,0.047542056,7.659574468,0.13755102,-2.031198134,80
4,0.020694667,0.053777333,0.013444333,0.035448318,7.817589577,0.138979592,-2.001639751,80
4,0.038468667,0.070046,0.0175115,0.046012828,7.725321888,0.13755102,-2.024269948,80
4,0.022805333,0.082474667,0.020618667,0.051231236,7.610993658,0.138571429,-2.006430368,80
4,0.030856667,0.076302,0.0190755,0.0421116,7.741935484,0.137857143,-2.02953349,80
4,0.037738,0.085141333,0.021285333,0.057551675,7.531380753,0.138571429,-2.006593022,80
4,0.020523333,0.038863333,0.009715833,0.023420895,7.912087912,0.137040816,-2.033181189,80
4,0.028048667,0.078933333,0.019733333,0.049218016,7.708779443,0.137653061,-2.017805183,80
4,0.029233333,0.076149333,0.019037333,0.042108594,7.725321888,0.137142857,-2.024704817,80
4,0.068700667,0.115980667,0.028995167,0.070024012,7.324516785,0.14047619,-2.020310147,80
4,0.032388,0.074007333,0.018501833,0.041607857,7.77537797,0.137040816,-2.027231567,80
4,0.016346,0.043543333,0.010885833,0.031067355,7.843137255,0.141122449,-1.973554886,80
4,0.034078667,0.081530667,0.020382667,0.047266944,7.725321888,0.136734694,-2.03120811,80
1,0.015622667,0.0516225,0.012905625,0.039086875,7.809110629,0.142857143,-1.945910149,90
1,0.0892585,0.122881667,0.030720417,0.081310274,7.2,0.14170068,-2.02179208,90
1,0.017749,0.065233333,0.016308333,0.03984186,7.783783784,0.13877551,-2.008491194,90
1,0.040483667,0.0962405,0.024060125,0.057624994,7.56302521,0.137040816,-2.029454293,90
1,0.063828167,0.095778833,0.023944708,0.064365585,7.461139896,0.137857143,-2.03083769,90
1,0.0174445,0.049231833,0.012307958,0.033663274,7.851690294,0.142857143,-1.945910149,90
1,0.098401167,0.1300595,0.032514875,0.087468325,7.093596059,0.144081633,-2.011812983,90
1,0.033086167,0.089439167,0.022359792,0.050667264,7.675906183,0.137346939,-2.026466208,90
1,0.104932,0.147368167,0.036842042,0.100018622,6.837606838,0.153956916,-1.972693725,90
1,0.040691,0.130248,0.032562,0.068802326,7.407407407,0.137040816,-2.029036517,90
1,0.090735333,0.132091167,0.033022792,0.083417252,7.185628743,0.14170068,-2.021929449,90
1,0.0424405,0.121302333,0.030325583,0.075333485,7.302231237,0.138979592,-2.001639751,90
1,0.048533333,0.082258833,0.020564708,0.049802632,7.675906183,0.13744898,-2.032434962,90
1,0.048848667,0.090741833,0.022685458,0.058151244,7.578947368,0.13744898,-2.026086044,90
1,0.0578415,0.090014333,0.022503583,0.056536689,7.602956705,0.137959184,-2.032284485,90
1,0.090829833,0.144391333,0.036097833,0.092472785,6.983511154,0.1480428,-1.996276727,90
1,0.041946667,0.108682,0.0271705,0.0612117,7.547169811,0.137142857,-2.028191498,90
1,0.047337167,0.080312667,0.020078167,0.047771333,7.700534759,0.137857143,-2.030352731,90
1,0.032249833,0.0744025,0.018600625,0.041501038,7.783783784,0.137653061,-2.029908495,90
1,0.065739333,0.1126555,0.028163875,0.069105687,7.407407407,0.134706633,-2.019201394,90
1,0.057084,0.082098167,0.020524542,0.055086607,7.619047619,0.138877551,-2.029626692,90
1,0.026844667,0.079929,0.01998225,0.046675908,7.708779443,0.13755102,-2.01774898,90
1,0.0507715,0.068310833,0.017077708,0.048373281,7.717041801,0.13877551,-2.028712799,90
1,0.047494667,0.122227833,0.030556958,0.067788492,7.422680412,0.140680272,-2.018251082,90
1,0.0239655,0.042879167,0.010719792,0.028316169,7.894736842,0.13755102,-2.024269948,90
1,0.0398355,0.073796833,0.018449208,0.045574393,7.725321888,0.136938776,-2.031717327,90
1,0.072861333,0.123048333,0.030762083,0.073118077,7.346938776,0.14047619,-2.020310147,90
1,0.030619833,0.079577833,0.019894458,0.044695048,7.725321888,0.137142857,-2.024704817,90
1,0.040736,0.090668667,0.022667167,0.052672043,7.651434644,0.136938776,-2.031607246,90
1,0.050816167,0.153435167,0.038358792,0.083337499,7.157057654,0.144671202,-1.993409858,90
2,0.046284667,0.078557,0.01963925,0.047252103,7.684098186,0.137653061,-2.032734601,90
2,0.075621333,0.109358,0.0273395,0.069320937,7.422680412,0.138979592,-2.030740376,90
2,0.033672,0.097234,0.0243085,0.062448045,7.5,0.138163265,-2.010943311,90
2,0.06236,0.089585667,0.022396417,0.056255234,7.578947368,0.139897959,-2.029169004,90
2,0.063272667,0.098537,0.02463425,0.059933675,7.539267016,0.140408163,-2.028289941,90
2,0.040458,0.070546,0.0176365,0.045781615,7.717041801,0.13744898,-2.026086044,90
2,0.081127667,0.128908,0.032227,0.077414188,7.258064516,0.14122449,-2.021666885,90
2,0.033512333,0.063995667,0.015998917,0.03786957,7.809110629,0.136836735,-2.032503036,90
2,0.04808,0.095190333,0.023797583,0.057127974,7.56302521,0.136326531,-2.033522453,90
2,0.024168,0.058467,0.01461675,0.030831216,7.877461707,0.136632653,-2.034418134,90
2,0.047624333,0.079715333,0.019928833,0.052521044,7.635206787,0.137346939,-2.026532764,90
2,0.038528,0.079005333,0.019751333,0.054246208,7.594936709,0.138673469,-2.012265001,90
2,0.016839667,0.056207333,0.014051833,0.031808013,7.860262009,0.136632653,-2.02997224,90
2,0.023067333,0.042028333,0.010507083,0.026848133,7.894736842,0.13755102,-2.024269948,90
2,0.033921667,0.078620333,0.019655083,0.048212266,7.684098186,0.137653061,-2.017402474,90
2,0.048606,0.095238667,0.023809667,0.059040323,7.539267016,0.137142857,-2.028552574,90
2,0.064986667,0.104877,0.02621925,0.065713188,7.445708376,0.137755102,-2.031557426,90
2,0.025673667,0.076361,0.01909025,0.042276867,7.77537797,0.137142857,-2.02708897,90
2,0.041520333,0.066742,0.0166855,0.05118109,7.659574468,0.139387755,-1.996308216,90
2,0.032684,0.065760333,0.016440083,0.041292625,7.77537797,0.13755102,-2.020152054,90
2,0.030599667,0.057185333,0.014296333,0.037451761,7.809110629,0.138265306,-2.027145769,90
2,0.049676667,0.078755,0.01968875,0.048288693,7.692307692,0.137857143,-2.030352731,90
2,0.026362667,0.059482333,0.014870583,0.037873301,7.826086957,0.136836735,-2.028443059,90
2,0.023944667,0.086619333,0.021654833,0.047084123,7.692307692,0.138265306,-2.02190131,90
2,0.027004333,0.083072667,0.020768167,0.052638368,7.651434644,0.139897959,-1.989864764,90
2,0.048244333,0.114612,0.028653,0.06411138,7.49219563,0.137040816,-2.030543923,90
2,0.039572333,0.082545667,0.020636417,0.047377822,7.708779443,0.137040816,-2.03240547,90
2,0.038183,0.083400667,0.020850167,0.053948417,7.627118644,0.138265306,-2.010552508,90
2,0.022032333,0.048337333,0.012084333,0.029589701,7.886089814,0.137040816,-2.029635094,90
2,0.024603333,0.071522,0.0178805,0.038479257,7.792207792,0.13877551,-2.026375315,90
3,0.047384,0.0691575,0.017289375,0.043804223,7.725321888,0.137959184,-2.031916422,90
3,0.040346167,0.08897,0.0222425,0.051189455,7.610993658,0.137142857,-2.027133497,90
3,0.015401667,0.058986667,0.014746667,0.032237547,7.834602829,0.13755102,-2.024754938,90
3,0.051923333,0.087608667,0.021902167,0.055595182,7.56302521,0.137857143,-2.03083769,90
3,0.040358167,0.059917333,0.014979333,0.038207295,7.809110629,0.13877551,-2.031697735,90
3,0.031359833,0.064573167,0.016143292,0.040559265,7.766990291,0.138265306,-2.018261879,90
3,0.065137167,0.078812333,0.019703083,0.0551745,7.602956705,0.140408163,-2.028289941,90
3,0.062127167,0.085282667,0.021320667,0.059305471,7.507820647,0.13877551,-2.028712799,90
3,0.040767167,0.0482555,0.012063875,0.033694787,7.843137255,0.141122449,-2.026530796,90
3,0.0480085,0.079150833,0.019787708,0.049271648,7.675906183,0.13755102,-2.032465095,90
3,0.021003,0.041038167,0.010259542,0.024298815,7.912087912,0.137040816,-2.033181189,90
3,0.038886667,0.09382,0.023455,0.054712339,7.594936709,0.137142857,-2.026252995,90
3,0.028921333,0.066308,0.016577,0.04137022,7.725321888,0.137857143,-2.021413923,90
3,0.049076,0.117309,0.02932725,0.066615022,7.415036045,0.137040816,-2.029935565,90
3,0.043249,0.079770167,0.019942542,0.047810408,7.635206787,0.137142857,-2.032685356,90
3,0.071121,0.1426645,0.035666125,0.079679543,7.178464606,0.143707483,-2.007259385,90
3,0.030534333,0.061772167,0.015443042,0.03598674,7.809110629,0.136836735,-2.032503036,90
3,0.026644833,0.063333667,0.015833417,0.037188787,7.800650054,0.137142857,-2.027236777,90
3,0.064222167,0.0966,0.02415,0.060176266,7.531380753,0.138571429,-2.031541229,90
3,0.0473875,0.075927833,0.018981958,0.048777713,7.643312102,0.13755102,-2.024294728,90
3,0.0461975,0.089527167,0.022381792,0.052955327,7.627118644,0.137653061,-2.028577297,90
3,0.038953167,0.0950875,0.023771875,0.057610982,7.555089192,0.137653061,-2.019342183,90
3,0.029355833,0.046677,0.01166925,0.028549307,7.877461707,0.138571429,-2.032650822,90
3,0.036491667,0.0938645,0.023466125,0.062688354,7.468879668,0.139489796,-1.995850094,90
3,0.047202,0.110055167,0.027513792,0.064809471,7.453416149,0.13755102,-2.025098833,90
3,0.0449925,0.064850167,0.016212542,0.042070132,7.750269107,0.139897959,-2.029232923,90
3,0.033238333,0.056905333,0.014226333,0.036622177,7.826086957,0.137346939,-2.027831196,90
3,0.0254175,0.040317667,0.010079417,0.024485023,7.920792079,0.136734694,-2.037362241,90
3,0.0454815,0.09592,0.02398,0.057455476,7.547169811,0.137244898,-2.026975277,90
3,0.037321667,0.0705295,0.017632375,0.047802148,7.675906183,0.137142857,-2.026598036,90
4,0.016964667,0.04221,0.0105525,0.025239083,7.938257993,0.136632653,-2.031620136,90
4,0.022328667,0.043145333,0.010786333,0.028792008,7.860262009,0.137755102,-2.017670886,90
4,0.048572,0.094400667,0.023600167,0.056659044,7.578947368,0.136938776,-2.029520135,90
4,0.043567333,0.10981,0.0274525,0.061515329,7.484407484,0.137142857,-2.027133497,90
4,0.031027333,0.079427333,0.019856833,0.048842998,7.675906183,0.137244898,-2.028662877,90
4,0.017834667,0.044535333,0.011133833,0.026400611,7.886089814,0.137040816,-2.02854679,90
4,0.032938667,0.047489333,0.011872333,0.030763167,7.868852459,0.138163265,-2.032138188,90
4,0.035096,0.04815,0.0120375,0.031165599,7.817589577,0.139387755,-2.030285731,90
4,0.039647333,0.086056667,0.021514167,0.059625066,7.51565762,0.13877551,-2.00907137,90
4,0.023999333,0.069077333,0.017269333,0.037049554,7.800650054,0.13877551,-2.026375315,90
4,0.037978667,0.079096667,0.019774167,0.050895827,7.602956705,0.13755102,-2.020354614,90
4,0.020956667,0.054594,0.0136485,0.036979369,7.741935484,0.139081633,-2.00139055,90
4,0.021778667,0.061957333,0.015489333,0.040517915,7.77537797,0.141122449,-1.973554886,90
4,0.022667333,0.058945333,0.014736333,0.033950965,7.800650054,0.137040816,-2.027877303,90
4,0.030602,0.062435333,0.015608833,0.035440996,7.817589577,0.137040816,-2.032075652,90
4,0.031423333,0.064762,0.0161905,0.03709959,7.817589577,0.137346939,-2.031961722,90
4,0.046633333,0.130018,0.0325045,0.066767759,7.37704918,0.136938776,-2.032640433,90
4,0.015198667,0.051599333,0.012899833,0.029244676,7.868852459,0.137857143,-2.024026727,90
4,0.015336,0.058507333,0.014626833,0.031457076,7.834602829,0.13877551,-2.019555118,90
4,0.013378667,0.031376,0.007844,0.016991006,7.955801105,0.136938776,-2.034168277,90
4,0.026070667,0.069422667,0.017355667,0.039153828,7.766990291,0.136938776,-2.031675682,90
4,0.022195333,0.075385333,0.018846333,0.038654691,7.77537797,0.135816327,-2.035027651,90
4,0.037096667,0.056336667,0.014084167,0.034945152,7.826086957,0.139387755,-2.030285731,90
4,0.069039333,0.086327333,0.021581833,0.061185406,7.476635514,0.14122449,-2.026054252,90
4,0.039074667,0.088974,0.0222435,0.053350313,7.578947368,0.136836735,-2.030069308,90
4,0.044314,0.085286,0.0213215,0.048561731,7.659574468,0.13755102,-2.032675079,90
4,0.027949333,0.037170667,0.009292667,0.023727169,7.903402854,0.142857143,-2.021767756,90
4,0.030926,0.076512,0.019128,0.044212694,7.717041801,0.137040816,-2.026241521,90
4,0.0247,0.0542,0.01355,0.036359208,7.809110629,0.138571429,-2.006593022,90
4,0.033568,0.058596667,0.014649167,0.040492139,7.792207792,0.137755102,-2.017670886,90
